title,url,has_fee
The Robust Kernel Association Test,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307542,FALSE
Regularized Regression by Graph Propagation for Genomic Data Analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307543,FALSE
Assessing exposure effects on gene expression using inverse probability weighting and the parametric g-formula,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307544,FALSE
Methods for handling correlated covariates in integrative genomics analysis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307545,FALSE
OncoCast: an improved interface for survival analysis using genomic data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307546,FALSE
Identifying  Appropriate  Probabilistic  Models  for  Sparse  Discrete  Omics Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307547,FALSE
Bayesian inference for reconstructing intra-tumor phylogeny,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307548,FALSE
pasLINCS: Pathway activity signatures from LINCS L1000 consensus gene signatures,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307549,FALSE
Efficient estimation of ancestry proportions using genotype frequencies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307550,FALSE
Likelihood Based Mixture Modeling of Genetic Regulatory Networks,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307551,FALSE
Selection of genesets from a Cox model with higher-order interaction of covariate genes,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307552,FALSE
A Powerful and Versatile Colocalization Test,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307553,FALSE
The Rabl configuration limits topological entanglement of chromosomes in budding yeast,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307554,FALSE
OASW clustering ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307555,FALSE
Comparing Methods for Familial Relationship Inference in Populations with Complex Demographic History,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307557,FALSE
On Simulating Ultra High-Dimensional Multivariate Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307558,FALSE
Control Confounding by Familial Relatedness in Genome-Wide Association Studies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307692,FALSE
Prevalence of Sexual Orientation and Gender Identity Behaviors: An Approach for State-level and National Estimation Derived from the Behavioral Risk Factor Surveillance System,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305025,FALSE
Joint Estimation and Regularized Aggregation of Brain Network in fMRI Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306755,FALSE
Differentially private goodness-of-fit test for continuous random variable.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306647,FALSE
Estimation of semi-parametric Hidden Markov Model and Multiple Testing under Dependenct strcuture,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301722,FALSE
Finite Mixture Regression Models for Stratified Sample,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307982,FALSE
Relative Accuracy of Multivariate Bootstrap Procedures,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306590,FALSE
Multiple hypothesis testing with discrete data: Minimally discrete p-values,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302871,FALSE
A Bayesian Approach to Factor Screening for Multivariate Responses,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304216,FALSE
Sufficient Dimension Reduction via Fourier Transformation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304182,FALSE
Sparse SIR: Optimal Rates and Adaptive Estimation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=303090,FALSE
Unobserved Covariate Imbalance  of Covariate-Adaptive Randomized Experiments,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305240,FALSE
A rank-based regression tree for subgroup identification,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305235,FALSE
Detecting Statistical Interactions via Additive Neural Network ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305220,FALSE
Generating Knockoffs without Knowing the Distributions of the Covariates,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=308011,FALSE
A Nonparametric Comparison of Quantiles Test Between Two Populations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304935,FALSE
Strong Consistency of the Non-parametric Maximum Likelihood Estimator of Correlated Normal Random Variables,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304336,FALSE
Improvement of the accuracy in testing the effect in the Cox proportional hazards model using higher order approximations.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304355,FALSE
Exact Meta-Analysis Using a Permutation-Based Approach,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304452,FALSE
A Robust Statistical Method to Estimate the Intervention Effect with Longitudinal Data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304477,FALSE
Empirical likelihood ratio tests with power one,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304492,FALSE
Nonparametric estimation of blood alcohol concentration from transdermal alcohol measurements using alcohol biosensor devices.,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304598,FALSE
Monotonic Nonparametric Dose Response Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304744,FALSE
A Data-Adaptive Targeted Learning Approach of Evaluating Viscoelastic Assay Driven Trauma Treatment Protocols,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304827,FALSE
Non Linear Functional Data Imputation,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302914,FALSE
Extension of integral curves estimation to a time-dependent tensor field model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304848,FALSE
Nonparametric estimation of multivariate mixtures,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304972,FALSE
On the rate of convergence of a neural network regression estimate learned by gradient descent,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305090,FALSE
Model-Based Quantile Regression: Analyzing Excess-Zero Response,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305159,FALSE
Sparse function-on-scalar regression using a group bridge approach with application to iEEG data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305318,FALSE
Semiparametric Approach to Optimal Sensor Location Design for a Photovoltaic Power Plant,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306588,FALSE
Application of a Nonparametric Test for Comparing Transition Probabilities in Multi-State Models,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306726,FALSE
Simultaneous bootstrap confidence intervals for scale difference using deviances,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306856,FALSE
Nonparametric Density Estimation under Adversarial Losses,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306913,FALSE
Soft Functional Alignment of Functional Data Using Landmark Information,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306931,FALSE
Modeling kidney function decline via functional principal components analysis (FPCA),http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304828,FALSE
Evaluating Sensitivity of Beryllium Flyer Plate Simulations to Strength Parameterization,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307991,FALSE
Data Visualization for Oil and Gas Pipeline Anomalies and Repairs using R Shiny,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302875,FALSE
The Fundamental Diagram and the Statistics of a Passageway,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302978,FALSE
Comparing Variance-Based versus Count Methods for Determining Variable Activity in Bayesian Additive Regression Trees,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304406,FALSE
Examining Driver Risk Factors in Road Departure Accidents Using Longitudinal Data Collected for a Fixed Cohort of Drivers,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304684,FALSE
An Expectation-Maximization (EM) Algorithm for Orbit Linkage and Determination,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304706,FALSE
Quantum Channel Probing with Indefinite Causal Ordering,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305243,FALSE
Vetting the Energy and Security of Smart Buildings with Data Science,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307118,FALSE
Statistical Modeling of Tropical Cyclone Intensity Change Using Satellite Imagery,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307184,FALSE
Modeling Differences in Car-Following Behavior between Driver Age Groups,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307299,FALSE
Design of Experiments for High-Performance Computing Variability Management,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307418,FALSE
Teaching Statistical Distributions Using Roulette Martingale Strategies,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=300636,FALSE
Correction in the formula for evaluating the null hypothesis,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301791,FALSE
TEACHING INTRODUCTORY STATISTICS WITH WEB-BASED INTERACTIVE SONG ACTIVITIES ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302999,FALSE
"Ensuring all students can be successful, using open education resources (OER)",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304148,FALSE
Predicting Undergraduate Student Success using Geographically Weighted Logistic Regression,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304784,FALSE
"""Why Am I Failing?"": The Importance of Basic Quantitative Skills in a Business Statistics Course",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305229,FALSE
STATISTICAL MODELS TO IDENTIFY STUDENT CHARACTERISTICS TO TAILOR GRADUATION INITIATIVES,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306407,FALSE
Development and Implementation of WISE (Workshop to Inspire Statistical Excellence) To Recruit Future Statisticians ,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306539,FALSE
Making an Impact on Undergraduates through Experiential Learning in Statistics,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306944,FALSE
Conditional Probability and SQL for Data Science,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307055,FALSE
Corequisite Support for an Introductory Statistics Course,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307342,FALSE
A performance comparison between empirical variograms in achieving the best valid variogram,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307994,FALSE
"The Nexus of Climate Data, Insurance, and Adaptive Capacity",http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=307995,FALSE
Applying Design of Experiments to Numerical Weather Prediction,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=306491,FALSE
Estimation and Selection for Spatial Regression When Fixed Effects and Random Effects Are Correlated,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=301689,FALSE
Modeling and Regionalization of China's PM2.5 Using Spatial-Functional Mixture Model,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=302893,FALSE
Bayesian covariance estimation for large spatial data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304132,FALSE
An Adapted VAR-EM (AVAR-EM) Imputation Algorithm to Populate a Broken Historical Climate Record,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304286,FALSE
Some results on use-availability models for presence-only data from multiple species,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304419,FALSE
D-STEM Software for Analyzing Environmental Space-Time Variables,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304640,FALSE
Validation and Uncertainty Quantification of Forecast Rainfall from Hurricanes and Tropical Storms,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304830,FALSE
Measuring increases in fire weather severity and its risk to human populations,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=304938,FALSE
A penalized h-likelihood method for Gaussian spatial additive model on regular lattice,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305073,FALSE
Diversity of forest structure across the United States,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305114,FALSE
Modeling air pollution in Beijing with meteorological data,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305134,FALSE
Tail dependence of normal mean-variance mixtures,http://ww2.amstat.org/meetings/jsm/2019/onlineprogram/AbstractDetails.cfm?abstractid=305166,FALSE
